timestamp,value,is_anomaly,predicted
1425990473,74,FALSE,153.72974
1425990773,80,FALSE,193.6371
1425991073,87,FALSE,163.07982
1425991373,69,FALSE,171.21861
1425991673,81,FALSE,234.50713
1425991973,101,FALSE,157.56319
1425992273,98,FALSE,339.71796
1425992573,120,FALSE,134.90314
1425992873,90,FALSE,158.2197
1425993173,118,FALSE,169.77858
1425993473,81,FALSE,173.09988
1425993773,104,FALSE,84.15292
1425994073,96,FALSE,169.80043
1425994373,97,FALSE,182.2755
1425994673,114,FALSE,176.45807
1425994973,101,FALSE,144.5679
1425995273,97,FALSE,89.09822
1425995573,89,FALSE,224.44998
1425995873,118,FALSE,226.01614
1425996173,115,FALSE,182.51524
1425996473,102,FALSE,143.20868
1425996773,114,FALSE,122.46047
1425997073,142,FALSE,152.92992
1425997373,110,FALSE,146.99382
1425997673,121,FALSE,126.868576
1425997973,115,FALSE,200.13356
1425998273,140,FALSE,179.70004
1425998573,303,FALSE,166.3769
1425998873,99,FALSE,200.08795
1425999173,131,FALSE,130.20465
1425999473,147,FALSE,161.63391
1425999773,213,FALSE,201.25526
1426000073,152,FALSE,143.55385
1426000373,285,FALSE,157.39247
1426000673,1835,TRUE,147.32236
1426000973,254,FALSE,491.73886
1426001273,197,FALSE,450.45132
1426001573,226,FALSE,427.7238
1426001873,177,FALSE,469.85666
1426002173,181,FALSE,268.8862
1426002473,188,FALSE,371.45682
1426002773,168,FALSE,250.24136
1426003073,168,FALSE,254.92567
1426003373,132,FALSE,214.78268
1426003673,157,FALSE,184.95253
1426003973,157,FALSE,204.36414
1426004273,140,FALSE,188.23634
1426004573,146,FALSE,299.24426
1426004873,158,FALSE,218.39307
1426005173,129,FALSE,200.37672
1426005473,173,FALSE,170.23557
1426005773,133,FALSE,375.05005
1426006073,171,FALSE,352.19095
1426006373,213,FALSE,399.27402
1426006673,188,FALSE,357.69394
1426006973,139,FALSE,274.97583
1426007273,146,FALSE,192.13014
1426007573,151,FALSE,163.22937
1426007873,220,FALSE,192.01138
1426008173,174,FALSE,262.82684
1426008473,126,FALSE,186.84975
1426008773,175,FALSE,192.40794
1426009073,122,FALSE,161.3205
1426009373,147,FALSE,178.74536
1426009673,190,FALSE,176.4382
1426009973,172,FALSE,332.42487
1426010273,207,FALSE,141.87485
1426010573,194,FALSE,322.1137
1426010873,147,FALSE,277.46805
1426011173,121,FALSE,147.96199
1426011473,117,FALSE,155.58311
1426011773,125,FALSE,151.91302
1426012073,175,FALSE,169.72345
1426012373,179,FALSE,156.89644
1426012673,189,FALSE,164.74426
1426012973,146,FALSE,144.56198
1426013273,112,FALSE,153.81888
1426013573,115,FALSE,142.7772
1426013873,99,FALSE,147.19612
1426014173,100,FALSE,247.02345
1426014473,110,FALSE,160.68437
1426014773,114,FALSE,129.8613
1426015073,97,FALSE,114.137115
1426015373,88,FALSE,136.58539
1426015673,102,FALSE,139.65256
1426015973,122,FALSE,142.58755
1426016273,106,FALSE,152.6327
1426016573,101,FALSE,107.41348
1426016873,75,FALSE,120.74238
1426017173,87,FALSE,95.257706
1426017473,96,FALSE,120.79144
1426017773,123,FALSE,103.57813
1426018073,111,FALSE,136.52759
1426018373,114,FALSE,126.44808
1426018673,108,FALSE,118.913536
1426018973,90,FALSE,180.61794
1426019273,88,FALSE,112.850746
1426019573,95,FALSE,108.9006
1426019873,81,FALSE,123.018814
1426020173,72,FALSE,99.00689
1426020473,108,FALSE,114.85815
1426020773,99,FALSE,103.22588
1426021073,107,FALSE,111.19527
1426021373,158,FALSE,80.88536
1426021673,557,TRUE,124.10495
1426021973,248,FALSE,228.84995
1426022273,196,FALSE,250.48102
1426022573,134,FALSE,110.5509
1426022873,122,FALSE,139.26237
1426023173,122,FALSE,116.853
1426023473,99,FALSE,135.65042
1426023773,92,FALSE,135.83086
1426024073,87,FALSE,124.41102
1426024373,90,FALSE,128.41382
1426024673,94,FALSE,122.48355
1426024973,88,FALSE,115.14197
1426025273,95,FALSE,117.78369
1426025573,101,FALSE,106.5063
1426025873,95,FALSE,77.80544
1426026173,93,FALSE,97.17533
1426026473,80,FALSE,119.93767
1426026773,70,FALSE,105.28502
1426027073,65,FALSE,112.241806
1426027373,100,FALSE,81.15973
1426027673,86,FALSE,110.1173
1426027973,74,FALSE,109.65891
1426028273,77,FALSE,118.61087
1426028573,90,FALSE,111.07557
1426028873,69,FALSE,116.53441
1426029173,78,FALSE,85.85104
1426029473,81,FALSE,96.49077
1426029773,89,FALSE,86.39935
1426030073,70,FALSE,113.52301
1426030373,46,FALSE,101.64854
1426030673,70,FALSE,94.4437
1426030973,55,FALSE,79.17801
1426031273,50,FALSE,114.934555
1426031573,61,FALSE,82.52641
1426031873,112,FALSE,89.17322
1426032173,78,FALSE,114.138145
1426032473,78,FALSE,107.825836
1426032773,93,FALSE,91.28139
1426033073,74,FALSE,85.55372
1426033373,46,FALSE,93.64315
1426033673,68,FALSE,93.704796
1426033973,57,FALSE,84.190865
1426034273,74,FALSE,85.37613
1426034573,50,FALSE,83.20722
1426034873,88,FALSE,77.89735
1426035173,96,FALSE,66.67183
1426035473,62,FALSE,91.966545
1426035773,65,FALSE,88.436935
1426036073,74,FALSE,80.325035
1426036373,82,FALSE,67.00851
1426036673,71,FALSE,77.0605
1426036973,67,FALSE,79.15468
1426037273,102,FALSE,83.1313
1426037573,97,FALSE,81.45562
1426037873,102,FALSE,81.22996
1426038173,69,FALSE,66.919846
1426038473,49,FALSE,82.66639
1426038773,64,FALSE,72.4355
1426039073,119,FALSE,91.01106
1426039373,99,FALSE,81.29925
1426039673,85,FALSE,80.50506
1426039973,72,FALSE,69.73197
1426040273,76,FALSE,64.13985
1426040573,54,FALSE,74.49497
1426040873,94,FALSE,83.64913
1426041173,90,FALSE,82.515434
1426041473,81,FALSE,84.26083
1426041773,55,FALSE,76.716484
1426042073,56,FALSE,75.65704
1426042373,44,FALSE,67.2318
1426042673,55,FALSE,68.918915
1426042973,68,FALSE,75.84049
1426043273,49,FALSE,65.67402
1426043573,106,FALSE,77.178154
1426043873,58,FALSE,70.46633
1426044173,60,FALSE,103.93179
1426044473,97,FALSE,77.18517
1426044773,51,FALSE,64.55784
1426045073,51,FALSE,89.857925
1426045373,48,FALSE,71.68621
1426045673,52,FALSE,66.0566
1426045973,39,FALSE,56.024406
1426046273,50,FALSE,61.873894
1426046573,60,FALSE,74.862465
1426046873,49,FALSE,56.450447
1426047173,44,FALSE,67.876236
1426047473,47,FALSE,68.40188
1426047773,38,FALSE,60.690178
1426048073,36,FALSE,54.018738
1426048373,46,FALSE,59.63189
1426048673,28,FALSE,60.736507
1426048973,46,FALSE,56.87415
1426049273,47,FALSE,65.06123
1426049573,31,FALSE,53.300568
1426049873,42,FALSE,65.39272
1426050173,34,FALSE,72.07388
1426050473,33,FALSE,60.883327
1426050773,27,FALSE,49.907585
1426051073,22,FALSE,52.013573
1426051373,34,FALSE,58.90102
1426051673,39,FALSE,71.344055
1426051973,33,FALSE,54.586033
1426052273,30,FALSE,58.021797
1426052573,21,FALSE,54.938393
1426052873,21,FALSE,65.236
1426053173,27,FALSE,62.17521
1426053473,32,FALSE,51.567436
1426053773,38,FALSE,64.68703
1426054073,33,FALSE,59.07396
1426054373,26,FALSE,51.763744
1426054673,25,FALSE,58.34767
1426054973,32,FALSE,60.123592
1426055273,26,FALSE,56.70285
1426055573,19,FALSE,45.372368
1426055873,20,FALSE,51.29538
1426056173,22,FALSE,50.98496
1426056473,18,FALSE,47.38243
1426056773,16,FALSE,41.560734
1426057073,13,FALSE,42.78223
1426057373,0,FALSE,47.542812
1426057673,0,FALSE,43.056572
1426057973,0,FALSE,37.62921
1426058273,0,FALSE,37.75203
1426058573,0,FALSE,51.26936
1426058873,0,FALSE,38.77314
1426059173,0,FALSE,41.37158
1426059473,0,FALSE,40.371105
1426059773,0,FALSE,37.01502
1426060073,0,FALSE,31.271801
1426060373,0,FALSE,31.4506
1426060673,0,FALSE,29.83349
1426060973,0,FALSE,22.250517
1426061273,0,FALSE,31.216803
1426061573,0,FALSE,32.211273
1426061873,0,FALSE,38.855698
1426062173,0,FALSE,36.77907
1426062473,0,FALSE,27.407469
1426062773,0,FALSE,32.11258
1426063073,0,FALSE,38.22362
1426063373,0,FALSE,17.501383
1426063673,0,FALSE,10.096165
1426063973,0,FALSE,21.661158
1426064273,0,FALSE,30.02582
1426064573,0,FALSE,22.531923
1426064873,0,FALSE,35.29516
1426065173,12,FALSE,16.425245
1426065473,21,FALSE,33.375557
1426065773,35,FALSE,23.019857
1426066073,24,FALSE,37.681866
1426066373,23,FALSE,24.460342
1426066673,27,FALSE,36.548008
1426066973,30,FALSE,23.833302
1426067273,31,FALSE,28.145494
1426067573,49,FALSE,25.05439
1426067873,56,FALSE,22.962914
1426068173,48,FALSE,24.538818
1426068473,88,FALSE,21.946245
1426068773,74,FALSE,95.91273
1426069073,50,FALSE,57.2944
1426069373,50,FALSE,32.10401
1426069673,58,FALSE,43.61258
1426069973,60,FALSE,46.47492
1426070273,56,FALSE,25.664742
1426070573,63,FALSE,43.300285
1426070873,40,FALSE,47.253666
1426071173,46,FALSE,35.278267
1426071473,61,FALSE,37.91794
1426071773,47,FALSE,43.138824
1426072073,47,FALSE,41.7977
1426072373,53,FALSE,41.262188
1426072673,51,FALSE,55.92706
1426072973,80,FALSE,15.165497
1426073273,69,FALSE,39.40442
1426073573,129,TRUE,43.97706
1426073873,134,FALSE,104.826935
1426074173,268,FALSE,92.38677
1426074473,108,FALSE,151.52122
1426074773,74,FALSE,106.29216
1426075073,90,FALSE,86.18016
1426075373,84,FALSE,83.31216
1426075673,113,FALSE,76.482506
1426075973,65,FALSE,98.77888
1426076273,52,FALSE,77.859795
1426076573,54,FALSE,47.909164
1426076873,73,FALSE,59.38274
1426077173,71,FALSE,112.173584
1426077473,76,FALSE,80.60779
1426077773,74,FALSE,90.749756
1426078073,69,FALSE,100.82698
1426078373,52,FALSE,66.98823
1426078673,95,FALSE,52.68357
1426078973,75,FALSE,130.09608
1426079273,71,FALSE,101.858
1426079573,78,FALSE,92.75331
1426079873,98,FALSE,66.29954
1426080173,90,FALSE,69.32033
1426080473,77,FALSE,71.88976
1426080773,88,FALSE,78.81597
1426081073,120,FALSE,108.84565
1426081373,99,FALSE,87.996666
1426081673,109,FALSE,77.61042
1426081973,104,FALSE,77.93613
1426082273,132,TRUE,78.692406
1426082573,96,FALSE,89.6856
1426082873,137,FALSE,85.7799
1426083173,129,FALSE,99.72518
1426083473,113,FALSE,90.9128
1426083773,116,FALSE,69.659775
1426084073,105,FALSE,106.268524
1426084373,103,FALSE,99.499855
1426084673,115,FALSE,113.02978
1426084973,110,FALSE,100.24352
1426085273,117,FALSE,95.9623
1426085573,108,FALSE,92.832596
1426085873,95,FALSE,99.78422
1426086173,88,FALSE,88.239265
1426086473,120,FALSE,92.30154
1426086773,118,FALSE,92.3839
1426087073,120,FALSE,87.41876
1426087373,87,FALSE,82.466934
1426087673,105,FALSE,99.06388
1426087973,105,FALSE,103.84976
1426088273,122,FALSE,112.26969
1426088573,139,FALSE,115.04709
1426088873,98,FALSE,128.99925
1426089173,130,FALSE,134.18286
1426089473,111,FALSE,96.83559
1426089773,97,FALSE,115.63739
1426090073,95,FALSE,129.39725
1426090373,94,FALSE,91.55674
1426090673,109,FALSE,77.55723
1426090973,79,FALSE,109.46668
1426091273,100,FALSE,96.88084
1426091573,84,FALSE,103.12374
1426091873,93,FALSE,95.45459
1426092173,112,FALSE,91.014755
1426092473,100,FALSE,125.33036
1426092773,123,FALSE,87.878044
1426093073,172,FALSE,125.57999
1426093373,186,TRUE,114.56118
1426093673,139,FALSE,153.27654
1426093973,135,FALSE,129.3426
1426094273,145,FALSE,115.70369
1426094573,119,FALSE,114.81466
1426094873,150,FALSE,115.68947
1426095173,113,FALSE,139.98772
1426095473,95,FALSE,123.42464
1426095773,113,FALSE,104.006454
1426096073,114,FALSE,97.360344
1426096373,108,FALSE,105.23174
1426096673,100,FALSE,117.63919
1426096973,106,FALSE,125.95834
1426097273,120,FALSE,105.58784
1426097573,185,FALSE,102.507416
1426097873,256,FALSE,171.80495
1426098173,210,FALSE,175.3569
1426098473,108,FALSE,170.61067
1426098773,112,FALSE,150.42314
1426099073,123,FALSE,143.50432
1426099373,121,FALSE,121.959816
1426099673,134,FALSE,133.59462
1426099973,90,FALSE,132.48634
1426100273,106,FALSE,129.29643
1426100573,105,FALSE,118.92581
1426100873,109,FALSE,116.64563
1426101173,112,FALSE,118.40362
1426101473,98,FALSE,132.07976
1426101773,122,FALSE,101.505035
1426102073,88,FALSE,132.46466
1426102373,97,FALSE,100.040855
1426102673,131,FALSE,107.466545
1426102973,99,FALSE,120.11008
1426103273,125,FALSE,107.22058
1426103573,97,FALSE,129.02962
1426103873,142,FALSE,120.10559
1426104173,92,FALSE,132.83037
1426104473,91,FALSE,123.21293
1426104773,78,FALSE,111.52909
1426105073,91,FALSE,100.701195
1426105373,68,FALSE,98.20876
1426105673,81,FALSE,90.549126
1426105973,88,FALSE,83.16767
1426106273,74,FALSE,88.12941
1426106573,61,FALSE,71.40567
1426106873,69,FALSE,81.6681
1426107173,57,FALSE,86.71906
1426107473,63,FALSE,89.63219
1426107773,63,FALSE,83.54214
1426108073,84,FALSE,84.29993
1426108373,56,FALSE,75.87647
1426108673,66,FALSE,80.367424
1426108973,66,FALSE,82.95009
1426109273,63,FALSE,79.84164
1426109573,74,FALSE,66.43886
1426109873,79,FALSE,78.33229
1426110173,49,FALSE,82.22355
1426110473,57,FALSE,67.571754
1426110773,33,FALSE,68.041084
1426111073,61,FALSE,63.469315
1426111373,39,FALSE,56.322845
1426111673,35,FALSE,73.141525
1426111973,35,FALSE,78.59643
1426112273,53,FALSE,54.45987
1426112573,54,FALSE,50.60337
1426112873,54,FALSE,57.055832
1426113173,47,FALSE,103.52379
1426113473,54,FALSE,58.786026
1426113773,69,FALSE,49.521465
1426114073,61,FALSE,69.24154
1426114373,59,FALSE,51.119286
1426114673,58,FALSE,62.83478
1426114973,53,FALSE,58.71784
1426115273,50,FALSE,46.345215
1426115573,41,FALSE,46.104454
1426115873,44,FALSE,45.448555
1426116173,37,FALSE,56.9748
1426116473,48,FALSE,58.766193
1426116773,36,FALSE,54.397846
1426117073,41,FALSE,58.287663
1426117373,48,FALSE,39.086655
1426117673,55,FALSE,26.849428
1426117973,31,FALSE,44.066
1426118273,48,FALSE,55.24512
1426118573,61,FALSE,53.329838
1426118873,66,FALSE,37.985756
1426119173,40,FALSE,49.836708
1426119473,54,FALSE,39.674473
1426119773,70,FALSE,32.261414
1426120073,72,FALSE,53.874607
1426120373,34,FALSE,53.609783
1426120673,54,FALSE,60.23546
1426120973,37,FALSE,37.68933
1426121273,29,FALSE,33.25594
1426121573,77,FALSE,35.29009
1426121873,84,FALSE,50.48801
1426122173,56,FALSE,35.495052
1426122473,57,FALSE,62.517365
1426122773,61,FALSE,47.859108
1426123073,53,FALSE,41.333652
1426123373,52,FALSE,36.439156
1426123673,51,FALSE,50.915882
1426123973,81,FALSE,42.835064
1426124273,59,FALSE,46.96253
1426124573,44,FALSE,41.92936
1426124873,45,FALSE,40.109344
1426125173,43,FALSE,53.264442
1426125473,50,FALSE,47.08249
1426125773,41,FALSE,45.408157
1426126073,51,FALSE,51.279526
1426126373,43,FALSE,42.193924
1426126673,52,FALSE,37.28107
1426126973,42,FALSE,44.897697
1426127273,46,FALSE,54.8563
1426127573,34,FALSE,41.10667
1426127873,45,FALSE,48.015526
1426128173,45,FALSE,34.561634
1426128473,36,FALSE,34.34645
1426128773,26,FALSE,32.659416
1426129073,47,FALSE,45.81845
1426129373,42,FALSE,48.359367
1426129673,45,FALSE,40.033184
1426129973,40,FALSE,40.469475
1426130273,34,FALSE,30.495956
1426130573,43,FALSE,36.752377
1426130873,29,FALSE,43.528133
1426131173,37,FALSE,37.8826
1426131473,37,FALSE,38.487335
1426131773,35,FALSE,37.133274
1426132073,40,FALSE,33.44305
1426132373,34,FALSE,32.387173
1426132673,41,FALSE,35.796036
1426132973,25,FALSE,40.20751
1426133273,28,FALSE,35.807957
1426133573,28,FALSE,36.869656
1426133873,30,FALSE,39.487995
1426134173,24,FALSE,36.095753
1426134473,29,FALSE,35.435127
1426134773,13,FALSE,32.43452
1426135073,22,FALSE,34.458164
1426135373,23,FALSE,27.845373
1426135673,22,FALSE,30.439074
1426135973,25,FALSE,25.602152
1426136273,21,FALSE,34.085686
1426136573,18,FALSE,34.075638
1426136873,36,FALSE,24.451172
1426137173,30,FALSE,22.537876
1426137473,22,FALSE,28.125467
1426137773,16,FALSE,28.619778
1426138073,0,FALSE,18.195896
1426138373,0,FALSE,32.555443
1426138673,1,FALSE,30.500824
1426138973,13,FALSE,15.395894
1426139273,25,FALSE,17.295177
1426139573,29,FALSE,18.786478
1426139873,16,FALSE,24.69757
1426140173,25,FALSE,23.313713
1426140473,12,FALSE,24.082127
1426140773,17,FALSE,27.590796
1426141073,20,FALSE,21.57554
1426141373,20,FALSE,19.32267
1426141673,23,FALSE,21.903992
1426141973,25,FALSE,13.303808
1426142273,21,FALSE,21.452318
1426142573,17,FALSE,22.265638
1426142873,17,FALSE,19.076183
1426143173,22,FALSE,15.723304
1426143473,28,FALSE,18.51356
1426143773,20,FALSE,10.740465
1426144073,23,FALSE,16.390581
1426144373,19,FALSE,18.03743
1426144673,19,FALSE,30.558743
1426144973,15,FALSE,17.644722
1426145273,11,FALSE,20.978798
1426145573,26,FALSE,20.926655
1426145873,20,FALSE,31.225748
1426146173,15,FALSE,14.001151
1426146473,5,FALSE,17.05063
1426146773,20,FALSE,15.629406
1426147073,19,FALSE,23.203592
1426147373,21,FALSE,24.902615
1426147673,14,FALSE,22.837574
1426147973,23,FALSE,31.842237
1426148273,10,FALSE,32.20561
1426148573,17,FALSE,27.642216
1426148873,10,FALSE,21.508064
1426149173,16,FALSE,22.868599
1426149473,17,FALSE,23.026972
1426149773,20,FALSE,18.174816
1426150073,13,FALSE,27.339079
1426150373,7,FALSE,13.404816
1426150673,21,FALSE,21.35641
1426150973,11,FALSE,23.429834
1426151273,23,FALSE,34.656666
1426151573,10,FALSE,37.158035
1426151873,19,FALSE,21.932785
1426152173,0,FALSE,33.98434
1426152473,2,FALSE,34.923386
1426152773,16,FALSE,35.042927
1426153073,17,FALSE,15.489952
1426153373,23,FALSE,34.66987
1426153673,26,FALSE,41.160175
1426153973,18,FALSE,16.38706
1426154273,37,FALSE,23.993334
1426154573,28,FALSE,34.30137
1426154873,23,FALSE,50.4293
1426155173,20,FALSE,36.982338
1426155473,11,FALSE,47.30542
1426155773,11,FALSE,21.841713
1426156073,21,FALSE,24.006924
1426156373,18,FALSE,31.370947
1426156673,25,FALSE,26.87138
1426156973,22,FALSE,28.383587
1426157273,67,FALSE,35.81336
1426157573,21,FALSE,49.097435
1426157873,15,FALSE,55.81187
1426158173,57,FALSE,53.483543
1426158473,29,FALSE,55.228737
1426158773,17,FALSE,25.504972
1426159073,16,FALSE,19.223503
1426159373,13,FALSE,35.18462
1426159673,16,FALSE,21.796577
1426159973,20,FALSE,32.594414
1426160273,21,FALSE,30.331018
1426160573,22,FALSE,24.477896
1426160873,29,FALSE,23.849567
1426161173,35,FALSE,18.129469
1426161473,33,FALSE,36.086826
1426161773,29,FALSE,28.962704
1426162073,28,FALSE,34.594856
1426162373,30,FALSE,25.539679
1426162673,30,FALSE,18.967491
1426162973,49,FALSE,25.140936
1426163273,27,FALSE,32.569107
1426163573,16,FALSE,31.283352
1426163873,29,FALSE,23.555437
1426164173,26,FALSE,27.82577
1426164473,40,FALSE,22.971064
1426164773,33,FALSE,25.22045
1426165073,56,FALSE,33.552814
1426165373,58,FALSE,47.242126
1426165673,42,FALSE,53.128963
1426165973,42,FALSE,41.22705
1426166273,36,FALSE,33.506115
1426166573,56,FALSE,36.103096
1426166873,46,FALSE,45.100815
1426167173,49,FALSE,33.590748
1426167473,43,FALSE,47.591885
1426167773,52,FALSE,29.174269
1426168073,51,FALSE,34.69264
1426168373,28,FALSE,47.612957
1426168673,73,FALSE,39.316593
1426168973,59,FALSE,53.17339
1426169273,36,FALSE,46.091263
1426169573,49,FALSE,32.37021
1426169873,100,TRUE,36.802086
1426170173,105,FALSE,109.92841
1426170473,68,FALSE,88.122116
1426170773,55,FALSE,63.759377
1426171073,46,FALSE,68.70646
1426171373,48,FALSE,47.740906
1426171673,52,FALSE,52.513107
1426171973,56,FALSE,45.419662
1426172273,38,FALSE,53.578697
1426172573,46,FALSE,47.291985
1426172873,50,FALSE,44.277004
1426173173,38,FALSE,38.963264
1426173473,55,FALSE,39.400265
1426173773,34,FALSE,48.466488
1426174073,44,FALSE,52.23414
1426174373,45,FALSE,49.57077
1426174673,49,FALSE,40.19964
1426174973,33,FALSE,45.250877
1426175273,57,FALSE,40.93479
1426175573,56,FALSE,43.23258
1426175873,57,FALSE,53.25772
1426176173,29,FALSE,46.632347
1426176473,34,FALSE,37.678253
1426176773,32,FALSE,37.79812
1426177073,35,FALSE,34.41285
1426177373,47,FALSE,34.652737
1426177673,30,FALSE,39.81246
1426177973,40,FALSE,40.50894
1426178273,26,FALSE,34.18246
1426178573,38,FALSE,30.220148
1426178873,50,FALSE,43.550472
1426179173,47,FALSE,62.53575
1426179473,54,FALSE,48.173656
1426179773,55,FALSE,56.68521
1426180073,41,FALSE,44.07379
1426180373,38,FALSE,40.158382
1426180673,36,FALSE,31.929052
1426180973,44,FALSE,32.78233
1426181273,51,FALSE,37.933167
1426181573,31,FALSE,36.894234
1426181873,37,FALSE,35.157295
1426182173,33,FALSE,34.112293
1426182473,468,TRUE,31.733574
1426182773,188,TRUE,65.42752
1426183073,115,FALSE,72.23821
1426183373,82,FALSE,64.785446
1426183673,91,FALSE,61.68099
1426183973,81,FALSE,63.127502
1426184273,153,TRUE,56.217865
1426184573,91,FALSE,73.87178
1426184873,89,FALSE,59.82598
1426185173,88,FALSE,55.6094
1426185473,75,FALSE,55.89531
1426185773,97,TRUE,54.106384
1426186073,69,FALSE,63.5032
1426186373,88,FALSE,53.266735
1426186673,90,FALSE,58.740326
1426186973,52,FALSE,65.79729
1426187273,49,FALSE,54.07592
1426187573,70,FALSE,44.39491
1426187873,66,FALSE,54.50651
1426188173,80,FALSE,56.990795
1426188473,73,FALSE,55.674393
1426188773,73,FALSE,46.789436
1426189073,116,TRUE,47.749775
1426189373,93,FALSE,53.073547
1426189673,63,FALSE,69.220665
1426189973,49,FALSE,50.5029
1426190273,70,FALSE,51.945
1426190573,59,FALSE,47.614113
1426190873,56,FALSE,51.092804
1426191173,47,FALSE,39.45585
1426191473,50,FALSE,50.664104
1426191773,53,FALSE,44.80501
1426192073,50,FALSE,51.621048
1426192373,72,FALSE,47.282185
1426192673,96,TRUE,47.950893
1426192973,76,FALSE,50.19893
1426193273,55,FALSE,53.01073
1426193573,43,FALSE,56.97727
1426193873,66,FALSE,46.55171
1426194173,40,FALSE,42.70799
1426194473,62,FALSE,41.417065
1426194773,61,FALSE,39.378468
1426195073,97,TRUE,45.953697
1426195373,104,TRUE,43.919632
1426195673,91,TRUE,52.03424
1426195973,116,TRUE,49.15228
1426196273,83,FALSE,71.56268
1426196573,55,FALSE,79.26361
1426196873,71,FALSE,60.4309
1426197173,57,FALSE,38.963497
1426197473,64,FALSE,43.60231
1426197773,45,FALSE,53.136898
1426198073,53,FALSE,41.193024
1426198373,65,TRUE,41.67758
1426198673,54,FALSE,43.735523
1426198973,53,FALSE,42.728634
1426199273,44,FALSE,45.909786
1426199573,75,TRUE,38.887226
1426199873,191,TRUE,42.765415
1426200173,66,FALSE,65.56035
1426200473,75,FALSE,65.01654
1426200773,87,TRUE,54.00657
1426201073,54,FALSE,60.002514
1426201373,91,FALSE,46.54272
1426201673,64,FALSE,48.969765
1426201973,64,FALSE,42.286552
1426202273,43,FALSE,47.14002
1426202573,56,FALSE,39.111404
1426202873,45,FALSE,43.015163
1426203173,66,FALSE,47.508842
1426203473,46,FALSE,47.999065
1426203773,32,FALSE,38.681885
1426204073,53,FALSE,38.389908
1426204373,52,FALSE,42.361057
1426204673,39,FALSE,38.02195
1426204973,42,FALSE,41.61131
1426205273,48,FALSE,33.154053
1426205573,71,TRUE,35.297813
1426205873,54,FALSE,48.3234
1426206173,55,FALSE,36.032955
1426206473,37,FALSE,41.384415
1426206773,46,FALSE,36.79501
1426207073,33,FALSE,39.540726
1426207373,39,FALSE,35.91803
1426207673,59,TRUE,27.05212
1426207973,49,FALSE,29.940329
1426208273,60,FALSE,35.13395
1426208573,52,FALSE,31.487011
1426208873,33,FALSE,36.26643
1426209173,37,FALSE,31.442894
1426209473,50,FALSE,34.714756
1426209773,54,FALSE,39.20475
1426210073,42,FALSE,45.594276
1426210373,50,FALSE,34.044575
1426210673,127,TRUE,35.19796
1426210973,89,FALSE,70.697296
1426211273,82,FALSE,49.230606
1426211573,45,FALSE,49.710487
1426211873,73,FALSE,42.55365
1426212173,49,FALSE,46.553154
1426212473,46,FALSE,47.08609
1426212773,41,FALSE,35.847534
1426213073,56,TRUE,29.181099
1426213373,69,FALSE,47.6816
1426213673,46,FALSE,36.504665
1426213973,39,FALSE,38.342976
1426214273,37,FALSE,36.666885
1426214573,42,FALSE,29.297
1426214873,41,FALSE,30.564672
1426215173,22,FALSE,28.414701
1426215473,34,FALSE,34.888493
1426215773,23,FALSE,34.931202
1426216073,25,FALSE,36.28164
1426216373,24,FALSE,25.788342
1426216673,79,TRUE,27.453192
1426216973,43,FALSE,39.54709
1426217273,46,FALSE,32.132885
1426217573,46,FALSE,32.460426
1426217873,27,FALSE,26.996378
1426218173,34,FALSE,31.812935
1426218473,23,FALSE,26.633368
1426218773,19,FALSE,27.818296
1426219073,35,FALSE,30.49312
1426219373,46,FALSE,29.725906
1426219673,30,FALSE,30.568466
1426219973,28,FALSE,30.05705
1426220273,68,TRUE,31.703632
1426220573,26,FALSE,29.330835
1426220873,18,FALSE,34.017082
1426221173,44,FALSE,32.03463
1426221473,69,TRUE,35.818634
1426221773,48,FALSE,37.561985
1426222073,33,FALSE,39.202293
1426222373,67,FALSE,38.170208
1426222673,41,FALSE,49.45666
1426222973,34,FALSE,40.776287
1426223273,35,FALSE,36.707527
1426223573,49,FALSE,36.603436
1426223873,38,FALSE,36.612476
1426224173,40,FALSE,36.34268
1426224473,33,FALSE,34.932747
1426224773,29,FALSE,34.03288
1426225073,32,FALSE,36.367935
1426225373,26,FALSE,38.92779
1426225673,31,FALSE,38.137802
1426225973,70,FALSE,55.272175
1426226273,28,FALSE,36.67312
1426226573,29,FALSE,33.925045
1426226873,23,FALSE,43.92936
1426227173,28,FALSE,40.1277
1426227473,27,FALSE,41.048515
1426227773,28,FALSE,38.2853
1426228073,26,FALSE,34.96222
1426228373,24,FALSE,35.027225
1426228673,19,FALSE,36.27542
1426228973,22,FALSE,37.65737
1426229273,17,FALSE,41.43741
1426229573,34,FALSE,39.563694
1426229873,27,FALSE,35.59695
1426230173,23,FALSE,31.013052
1426230473,27,FALSE,37.534584
1426230773,10,TRUE,41.87075
1426231073,18,FALSE,38.190125
1426231373,20,FALSE,36.41407
1426231673,57,FALSE,36.622417
1426231973,29,FALSE,36.243164
1426232273,16,FALSE,38.89992
1426232573,19,FALSE,37.46982
1426232873,21,FALSE,41.492645
1426233173,24,FALSE,35.374886
1426233473,13,FALSE,32.114975
1426233773,25,FALSE,37.12956
1426234073,21,FALSE,37.986805
1426234373,19,FALSE,36.91119
1426234673,18,FALSE,40.216213
1426234973,16,FALSE,36.79488
1426235273,25,FALSE,33.6816
1426235573,21,FALSE,33.717915
1426235873,19,FALSE,34.347927
1426236173,9,FALSE,37.134586
1426236473,17,FALSE,30.544374
1426236773,19,FALSE,39.25598
